LTd_history,MP_history,anm_type,p_anm
"[0.000927431663940502, 0.0009251920865273791, 0.0009265867205631123, 0.0009245697046846722, 0.0009101307722458928, 0.0009325362796069143, 0.0008252571151356603, 0.000646255512410302, 0.00024625705761301483]","[3.551107318144492, 3.404173797746701, 3.4031607712718324, 3.4009923726060145, 3.336195451497164, 3.354868269034791, 3.1214171535606563, 4.114744556815099, 3.2249147709227386]",1,0.9999999999997075
"[0.0009276478160956615, 0.000927431663940502, 0.0009251920865273791, 0.0009241624212181008, 0.000920734679791488, 0.0009352827033059572, 0.0008292843065015013, 0.0006562446863020147, 0.0002611716579076149]","[3.5492548259095327, 3.551107318144492, 3.404173797746701, 3.408122005232283, 3.3898570711157894, 3.3765243588119667, 3.102031382671565, 3.7284763056519723, 3.281602002335353]",1,0.9999999999997118
"[0.0009242964196706574, 0.0009276478160956615, 0.000927431663940502, 0.0009265867205631123, 0.0009245950853632763, 0.0009343968050603713, 0.0008305642520905098, 0.0006664135532805671, 0.00027330042426882475]","[3.462402682061658, 3.5492548259095327, 3.551107318144492, 3.4031607712718324, 3.3811717977841727, 3.39180411012619, 3.048018936652431, 3.553931999705411, 3.283813294184254]",1,0.9999999999996536
"[0.0009195398535954466, 0.0009242964196706574, 0.0009276478160956615, 0.0009251920865273791, 0.0009232312808298439, 0.0009303675284468795, 0.0008387095514144182, 0.0006695986633851258, 0.0002751696762301849]","[3.409437147423919, 3.462402682061658, 3.5492548259095327, 3.404173797746701, 3.427287722751692, 3.4052863653720014, 3.0706500112069457, 3.367656422115743, 3.296527676015077]",1,0.9999999999997213
"[0.0009180811894517598, 0.0009195398535954466, 0.0009242964196706574, 0.000927431663940502, 0.0009245697046846722, 0.0009231738064940235, 0.0008435873166709457, 0.0006738270158127716, 0.00027227080152272647]","[3.4913656694900195, 3.409437147423919, 3.462402682061658, 3.551107318144492, 3.4009923726060145, 3.440197615341275, 3.0662972804187554, 3.3146701503342886, 3.3081007269547777]",1,0.9999999999995925
"[0.0009155205807825215, 0.0009180811894517598, 0.0009195398535954466, 0.0009276478160956615, 0.0009241624212181008, 0.0009106462012213298, 0.0008456711865442279, 0.0006822538786028575, 0.00027384723307096663]","[3.5207799935985102, 3.4913656694900195, 3.409437147423919, 3.5492548259095327, 3.408122005232283, 3.4453668913754623, 3.0662175921896675, 3.231430179759731, 3.3254554117947808]",1,0.9999999999997293
"[0.0009171043493289086, 0.0009155205807825215, 0.0009180811894517598, 0.0009242964196706574, 0.0009265867205631123, 0.0009092744556047358, 0.0008548946631903286, 0.0006925403012371481, 0.00027600262324161713]","[3.523379659045933, 3.5207799935985102, 3.4913656694900195, 3.462402682061658, 3.4031607712718324, 3.390748556067768, 3.0551813720986476, 3.1482466488521172, 3.3842742210280643]",1,0.9999999999992213
"[0.0009156715508420222, 0.0009171043493289086, 0.0009155205807825215, 0.0009195398535954466, 0.0009251920865273791, 0.0009122102405813295, 0.0008757216716366736, 0.0007143743560493528, 0.00027686223353743094]","[3.5265391547133054, 3.523379659045933, 3.5207799935985102, 3.409437147423919, 3.404173797746701, 3.3756859626455884, 3.3769583483520065, 3.093850996816006, 3.417443438011166]",1,0.9999999999991953
"[0.0009210512679907261, 0.0009156715508420222, 0.0009171043493289086, 0.0009180811894517598, 0.000927431663940502, 0.0009101307722458928, 0.0008793700156362766, 0.0007264689226513286, 0.00027523326029116633]","[3.5548599031967245, 3.5265391547133054, 3.523379659045933, 3.4913656694900195, 3.551107318144492, 3.336195451497164, 3.403517196400257, 3.1015277184800327, 3.415529321977464]",1,0.9999999999994893
"[0.0009265165639250478, 0.0009210512679907261, 0.0009156715508420222, 0.0009155205807825215, 0.0009276478160956615, 0.000920734679791488, 0.0008827113717157618, 0.0007301151984817005, 0.0002785386718117858]","[3.390242511167913, 3.5548599031967245, 3.5265391547133054, 3.5207799935985102, 3.5492548259095327, 3.3898570711157894, 3.4094507694561105, 3.0862915280371834, 3.4129400174272555]",1,0.999999999998051
"[0.0009322675828131473, 0.0009265165639250478, 0.0009210512679907261, 0.0009171043493289086, 0.0009242964196706574, 0.0009245950853632763, 0.0008910664044100608, 0.0007362775050866996, 0.00029051012846118414]","[3.3925459536632876, 3.390242511167913, 3.5548599031967245, 3.523379659045933, 3.462402682061658, 3.3811717977841727, 3.4665388130695485, 3.1213413253669624, 3.458101603021554]",1,0.9999999999993804
"[0.0009462417586020607, 0.0009322675828131473, 0.0009265165639250478, 0.0009156715508420222, 0.0009195398535954466, 0.0009232312808298439, 0.0008989990803332221, 0.0007420389937451887, 0.0003055159642214454]","[3.465118837262262, 3.3925459536632876, 3.390242511167913, 3.5265391547133054, 3.409437147423919, 3.427287722751692, 3.356904093552058, 3.1474953798689387, 3.636661828671827]",1,0.9999999999992438
"[0.0009529712616434762, 0.0009462417586020607, 0.0009322675828131473, 0.0009210512679907261, 0.0009180811894517598, 0.0009245697046846722, 0.0009002746214723326, 0.0007377469148409059, 0.0003213687164858823]","[3.4924983698630823, 3.465118837262262, 3.3925459536632876, 3.5548599031967245, 3.4913656694900195, 3.4009923726060145, 3.310577503864692, 3.1467384559278737, 3.8089369557971193]",1,0.9999999999989806
"[0.0009597950163149876, 0.0009529712616434762, 0.0009462417586020607, 0.0009265165639250478, 0.0009155205807825215, 0.0009241624212181008, 0.0008976947664848533, 0.0007394261458068456, 0.00033872637213876254]","[3.508758806734365, 3.4924983698630823, 3.465118837262262, 3.390242511167913, 3.5207799935985102, 3.408122005232283, 3.312225620099939, 3.2095447804583763, 3.8673927761965747]",1,0.9999999999963872
"[0.0009677960038669547, 0.0009597950163149876, 0.0009529712616434762, 0.0009322675828131473, 0.0009171043493289086, 0.0009265867205631123, 0.0009018065371643244, 0.0007396238647669388, 0.0003520613546094677]","[3.5451487059899476, 3.508758806734365, 3.4924983698630823, 3.3925459536632876, 3.523379659045933, 3.4031607712718324, 3.3056276485367593, 3.3631603902030123, 4.0003525606737576]",1,0.9999999999883825
"[0.0009806743170612182, 0.0009677960038669547, 0.0009597950163149876, 0.0009462417586020607, 0.0009156715508420222, 0.0009251920865273791, 0.0009132753732174901, 0.0007412994263111726, 0.0003590769384992626]","[3.584818857336392, 3.5451487059899476, 3.508758806734365, 3.465118837262262, 3.5265391547133054, 3.404173797746701, 3.3454053096260634, 3.2878225094017584, 4.028248750220521]",1,0.9999999999950638
"[0.0009979516454429796, 0.0009806743170612182, 0.0009677960038669547, 0.0009529712616434762, 0.0009210512679907261, 0.000927431663940502, 0.0009325362796069143, 0.0007335182165308314, 0.000363336311394694]","[3.684563836466443, 3.584818857336392, 3.5451487059899476, 3.4924983698630823, 3.5548599031967245, 3.551107318144492, 3.354868269034791, 3.0027012655765444, 4.065547359482703]",1,0.999999999987976
"[0.001012496015515086, 0.0009979516454429796, 0.0009806743170612182, 0.0009597950163149876, 0.0009265165639250478, 0.0009276478160956615, 0.0009352827033059572, 0.0007309693637818752, 0.0003705391695807999]","[3.7563992608406815, 3.684563836466443, 3.584818857336392, 3.508758806734365, 3.390242511167913, 3.5492548259095327, 3.3765243588119667, 2.921979190409592, 4.0813225573977485]",1,0.9999999999961664
"[0.0010308975392987372, 0.001012496015515086, 0.0009979516454429796, 0.0009677960038669547, 0.0009322675828131473, 0.0009242964196706574, 0.0009343968050603713, 0.0007330065266850653, 0.00038584857828504983]","[3.764284962511867, 3.7563992608406815, 3.684563836466443, 3.5451487059899476, 3.3925459536632876, 3.462402682061658, 3.39180411012619, 2.926422121422665, 4.1671536635744495]",1,0.9999999999993212
"[0.0010419743050765963, 0.0010308975392987372, 0.001012496015515086, 0.0009806743170612182, 0.0009462417586020607, 0.0009195398535954466, 0.0009303675284468795, 0.0007288472322152864, 0.0004053775393021926]","[3.772538421338869, 3.764284962511867, 3.7563992608406815, 3.584818857336392, 3.465118837262262, 3.409437147423919, 3.4052863653720014, 2.9184953596282073, 4.249809949592198]",1,0.9999999999996176
"[0.0010422869648836956, 0.0010419743050765963, 0.0010308975392987372, 0.0009979516454429796, 0.0009529712616434762, 0.0009180811894517598, 0.0009231738064940235, 0.0007296595749788861, 0.00041155915534401964]","[3.765166851448089, 3.772538421338869, 3.764284962511867, 3.684563836466443, 3.4924983698630823, 3.4913656694900195, 3.440197615341275, 2.9245816690071216, 4.280165914601815]",1,0.9999999999995937
"[0.0010388088956491976, 0.0010422869648836956, 0.0010419743050765963, 0.001012496015515086, 0.0009597950163149876, 0.0009155205807825215, 0.0009106462012213298, 0.0007441860127474828, 0.00041870171810119716]","[3.7648704812557456, 3.765166851448089, 3.772538421338869, 3.7563992608406815, 3.508758806734365, 3.5207799935985102, 3.4453668913754623, 3.086491204630141, 4.329316980118625]",1,0.9999999999995537
"[0.0010363984219157545, 0.0010388088956491976, 0.0010422869648836956, 0.0010308975392987372, 0.0009677960038669547, 0.0009171043493289086, 0.0009092744556047358, 0.0007477571227688262, 0.0004177306379125444]","[3.7472342027099312, 3.7648704812557456, 3.765166851448089, 3.764284962511867, 3.5451487059899476, 3.523379659045933, 3.390748556067768, 3.0827092261321316, 4.342771115337773]",1,0.9999999999964924
"[0.0010344046595388728, 0.0010363984219157545, 0.0010388088956491976, 0.0010419743050765963, 0.0009806743170612182, 0.0009156715508420222, 0.0009122102405813295, 0.0007486330345353631, 0.00042033933098716784]","[3.7166713193464136, 3.7472342027099312, 3.7648704812557456, 3.772538421338869, 3.584818857336392, 3.5265391547133054, 3.3756859626455884, 3.088011728050302, 4.302184095960652]",1,0.9999999999980484
"[0.0010455876569265981, 0.0010344046595388728, 0.0010363984219157545, 0.0010422869648836956, 0.0009979516454429796, 0.0009210512679907261, 0.0009101307722458928, 0.0007529912519006849, 0.0004199810615317018]","[3.826955051318228, 3.7166713193464136, 3.7472342027099312, 3.765166851448089, 3.684563836466443, 3.5548599031967245, 3.336195451497164, 3.051384301012743, 4.271828446794977]",1,0.9999999999995743
"[0.0010524578507861589, 0.0010455876569265981, 0.0010344046595388728, 0.0010388088956491976, 0.001012496015515086, 0.0009265165639250478, 0.000920734679791488, 0.0007551077085356537, 0.0004131648909855086]","[3.95313886107005, 3.826955051318228, 3.7166713193464136, 3.7648704812557456, 3.7563992608406815, 3.390242511167913, 3.3898570711157894, 3.055923130012277, 4.25891421299379]",1,0.9999999999993647
"[0.001048760571759492, 0.0010524578507861589, 0.0010455876569265981, 0.0010363984219157545, 0.0010308975392987372, 0.0009322675828131473, 0.0009245950853632763, 0.0007609191988685923, 0.0004044824659716939]","[3.954580615540137, 3.95313886107005, 3.826955051318228, 3.7472342027099312, 3.764284962511867, 3.3925459536632876, 3.3811717977841727, 3.0566975809942045, 4.251308561755159]",1,0.9999999999991198
"[0.0010472013138341405, 0.001048760571759492, 0.0010524578507861589, 0.0010344046595388728, 0.0010419743050765963, 0.0009462417586020607, 0.0009232312808298439, 0.0007692394860635065, 0.00040900818199351605]","[3.6864060483423673, 3.954580615540137, 3.95313886107005, 3.7166713193464136, 3.772538421338869, 3.465118837262262, 3.427287722751692, 3.079788121384708, 4.239733759953709]",1,0.9999999999993903
"[0.0010494971675617524, 0.0010472013138341405, 0.001048760571759492, 0.0010455876569265981, 0.0010422869648836956, 0.0009529712616434762, 0.0009245697046846722, 0.000775309547077164, 0.00041472949570033995]","[3.6796864979071473, 3.6864060483423673, 3.954580615540137, 3.826955051318228, 3.765166851448089, 3.4924983698630823, 3.4009923726060145, 3.0978987252481756, 4.240908282736488]",1,0.9999999999994523
"[0.0010493343638925381, 0.0010494971675617524, 0.0010472013138341405, 0.0010524578507861589, 0.0010388088956491976, 0.0009597950163149876, 0.0009241624212181008, 0.0007801603436940111, 0.00041915520056353604]","[3.6900528027493835, 3.6796864979071473, 3.6864060483423673, 3.95313886107005, 3.7648704812557456, 3.508758806734365, 3.408122005232283, 3.1003831092013607, 4.399429295486596]",1,0.9999999999996402
"[0.001047609840877712, 0.0010493343638925381, 0.0010494971675617524, 0.001048760571759492, 0.0010363984219157545, 0.0009677960038669547, 0.0009265867205631123, 0.0007946896640606616, 0.00041778184199546]","[3.633829000811843, 3.6900528027493835, 3.6796864979071473, 3.954580615540137, 3.7472342027099312, 3.5451487059899476, 3.4031607712718324, 3.1150280408499826, 4.43851206340494]",1,0.9999999999994086
"[0.0010406220153273192, 0.001047609840877712, 0.0010493343638925381, 0.0010472013138341405, 0.0010344046595388728, 0.0009806743170612182, 0.0009251920865273791, 0.0008095511102395078, 0.0004115838553384852]","[3.6464939157429437, 3.633829000811843, 3.6900528027493835, 3.6864060483423673, 3.7166713193464136, 3.584818857336392, 3.404173797746701, 3.105492233712701, 4.349629515718589]",1,0.9999999999965887
"[0.001034511928112868, 0.0010406220153273192, 0.001047609840877712, 0.0010494971675617524, 0.0010455876569265981, 0.0009979516454429796, 0.000927431663940502, 0.0008252571151356603, 0.00041148600502124576]","[3.6230458414801134, 3.6464939157429437, 3.633829000811843, 3.6796864979071473, 3.826955051318228, 3.684563836466443, 3.551107318144492, 3.1214171535606563, 4.22514073076259]",1,0.9999999999962221
"[0.0010345694383651824, 0.001034511928112868, 0.0010406220153273192, 0.0010493343638925381, 0.0010524578507861589, 0.001012496015515086, 0.0009276478160956615, 0.0008292843065015013, 0.0004046539796437159]","[3.6918689248493575, 3.6230458414801134, 3.6464939157429437, 3.6900528027493835, 3.95313886107005, 3.7563992608406815, 3.5492548259095327, 3.102031382671565, 4.068834511542029]",1,0.9999999999974108
"[0.001035865884792027, 0.0010345694383651824, 0.001034511928112868, 0.001047609840877712, 0.001048760571759492, 0.0010308975392987372, 0.0009242964196706574, 0.0008305642520905098, 0.0004153902299720646]","[3.6827388770114773, 3.6918689248493575, 3.6230458414801134, 3.633829000811843, 3.954580615540137, 3.764284962511867, 3.462402682061658, 3.048018936652431, 3.925683078610972]",1,0.9999999999995146
"[0.0010348943273509328, 0.001035865884792027, 0.0010345694383651824, 0.0010406220153273192, 0.0010472013138341405, 0.0010419743050765963, 0.0009195398535954466, 0.0008387095514144182, 0.00042583136350676467]","[3.7182222653093984, 3.6827388770114773, 3.6918689248493575, 3.6464939157429437, 3.6864060483423673, 3.772538421338869, 3.409437147423919, 3.0706500112069457, 3.9092560533967444]",1,0.9999999999994821
"[0.0010261984708652212, 0.0010348943273509328, 0.001035865884792027, 0.001034511928112868, 0.0010494971675617524, 0.0010422869648836956, 0.0009180811894517598, 0.0008435873166709457, 0.00043619301014847394]","[3.673999246100174, 3.7182222653093984, 3.6827388770114773, 3.6230458414801134, 3.6796864979071473, 3.765166851448089, 3.4913656694900195, 3.0662972804187554, 3.972972588481672]",1,0.9999999999997115
"[0.0010186787888459578, 0.0010261984708652212, 0.0010348943273509328, 0.0010345694383651824, 0.0010493343638925381, 0.0010388088956491976, 0.0009155205807825215, 0.0008456711865442279, 0.00043258903148183655]","[3.7570787924839455, 3.673999246100174, 3.7182222653093984, 3.6918689248493575, 3.6900528027493835, 3.7648704812557456, 3.5207799935985102, 3.0662175921896675, 3.9417664430881447]",1,0.9999999999997029
"[0.0010054889603654858, 0.0010186787888459578, 0.0010261984708652212, 0.001035865884792027, 0.001047609840877712, 0.0010363984219157545, 0.0009171043493289086, 0.0008548946631903286, 0.0004429147034367579]","[3.764431460889228, 3.7570787924839455, 3.673999246100174, 3.6827388770114773, 3.633829000811843, 3.7472342027099312, 3.523379659045933, 3.0551813720986476, 3.9536782099681425]",1,0.9999999999995398
"[0.0009939916778643448, 0.0010054889603654858, 0.0010186787888459578, 0.0010348943273509328, 0.0010406220153273192, 0.0010344046595388728, 0.0009156715508420222, 0.0008757216716366736, 0.00044428248943825983]","[3.7828894964323165, 3.764431460889228, 3.7570787924839455, 3.7182222653093984, 3.6464939157429437, 3.7166713193464136, 3.5265391547133054, 3.3769583483520065, 3.9325458173874477]",1,0.9999999999971809
